'GLCM_pan','Mean_Green','Mean_Red','Mean_NIR','SD_pan',outlier
0.629024123,0.05861947,0.029183817,0.353667954,0.140440612,0
0.664711451,0.05591565,0.027267444,0.284650855,0.204560203,0
0.733127641,0.060449997,0.033576732,0.284896661,0.215265707,0
0.588186579,0.047189326,0.025207864,0.325648097,0.081242194,0
0.683836558,0.051989683,0.024861697,0.211004812,0.147626177,0
0.632022202,0.052066051,0.027417759,0.247432766,0.152090599,0
0.694003979,0.058908202,0.032656029,0.284942085,0.127172867,0
0.743483609,0.051782358,0.024722114,0.326572791,0.147008448,0
0.748179493,0.052594336,0.027412421,0.258148415,0.13696091,0
0.737765914,0.04486028,0.02188669,0.203260688,0.146441619,0
0.734469335,0.052509567,0.027339766,0.239669057,0.188158554,0
0.548337596,0.055052602,0.024413001,0.30455799,0.084514263,0
0.690802311,0.05901514,0.031288733,0.276067905,0.114663541,0
0.666151685,0.06466558,0.038475064,0.311437906,0.129269752,0
0.72498529,0.047915917,0.024770155,0.257826564,0.184993878,0
0.687054602,0.064026001,0.036190752,0.339519665,0.176923828,0
0.73196377,0.046504617,0.022515422,0.240179655,0.156482931,0
0.729213741,0.044827299,0.02287436,0.159261543,0.124460778,0
0.662311234,0.049709448,0.026658532,0.218592012,0.10563045,0
0.637924544,0.04510117,0.022414802,0.217988141,0.201383454,0
0.585314608,0.07193325,0.041327565,0.388269903,0.096575559,0
0.534598155,0.047643048,0.022385888,0.18386258,0.136770281,0
0.705302778,0.093090933,0.071138217,0.193270822,0.104337632,0
0.663542645,0.067108963,0.042401506,0.315015087,0.146786603,0
0.754061389,0.064443478,0.040129105,0.312894056,0.094091731,0
0.670979275,0.047178076,0.025936489,0.279910244,0.213020271,0
0.592372144,0.067233967,0.039909895,0.33349807,0.132592649,0
0.736061928,0.045356758,0.024223147,0.208305098,0.138663867,0
0.660954029,0.054236585,0.027484221,0.297430324,0.115106617,0
0.784087894,0.059874021,0.032451503,0.313821233,0.132694514,0
0.733017947,0.057101061,0.033190187,0.255955556,0.12875687,0
0.680518539,0.055139855,0.031686763,0.278893813,0.166922013,0
0.684262575,0.077547495,0.053348976,0.277793712,0.140801108,0
0.5982276,0.065687249,0.040303477,0.363121049,0.098888518,0
0.647511742,0.057687222,0.031582935,0.353447325,0.118639628,0
0.738126963,0.05375349,0.027584162,0.238125277,0.187054822,0
0.560341006,0.055430579,0.032396963,0.268394926,0.116065109,0
0.719826217,0.086951928,0.056642823,0.223953983,0.098873858,0
0.685636191,0.113956454,0.095870263,0.118545871,0.103106891,0
0.788928537,0.056525013,0.032532664,0.272334725,0.077588945,0
0.85700184,0.050239471,0.023759136,0.32580486,0.066700001,0
0.68622492,0.067784305,0.042604489,0.296248028,0.172126435,0
0.682898551,0.053524944,0.02721563,0.334848318,0.130124986,0
0.605394659,0.05518469,0.027871654,0.25774069,0.180398572,0
0.696503672,0.05320688,0.026549459,0.31934967,0.200842736,0
0.729284624,0.0553717,0.028795429,0.339878654,0.154260546,0
0.755535423,0.048046557,0.027714052,0.209933092,0.085435222,0
0.608065308,0.062454655,0.03454015,0.326560698,0.161141164,0
0.758224747,0.081878484,0.051600276,0.257804744,0.09009156,0
0.752480597,0.062303895,0.033718867,0.337146252,0.17695056,0
0.657094353,0.060830874,0.032562229,0.325203036,0.166739201,0
0.659042748,0.047478058,0.028168625,0.208919707,0.112878328,0
0.606569806,0.061474714,0.031657543,0.412686156,0.100851654,0
0.601706159,0.054798406,0.028940469,0.334444219,0.194756287,0
0.744989208,0.0542564,0.029417697,0.284114727,0.225379741,0
0.641392585,0.05524871,0.027727808,0.355345493,0.128839017,0
0.731977737,0.060599767,0.031007424,0.415754902,0.137398134,0
0.742028986,0.051968413,0.026606235,0.258376373,0.179367608,0
0.655464864,0.057969563,0.0307966,0.275803783,0.139492992,0
0.693630789,0.111251296,0.089337133,0.15138287,0.125099165,0
0.71248533,0.049127959,0.023681221,0.165613427,0.118733488,0
0.701763145,0.049582984,0.023956845,0.281618719,0.1425758,0
0.604483226,0.060953863,0.03360848,0.364329516,0.129337919,0
0.573901752,0.059083806,0.03115617,0.401712776,0.15417746,0
0.740179198,0.056837494,0.026179364,0.321646693,0.258089034,0
0.696347103,0.054833141,0.029607614,0.259083727,0.137032444,0
0.748408799,0.050056028,0.022478412,0.177456465,0.152595432,0
0.637933711,0.056882491,0.030250411,0.295021669,0.19215997,0
0.639233535,0.070365845,0.041867287,0.353347517,0.170190661,0
0.669127439,0.053458504,0.02679221,0.324335,0.17143704,0
0.634245363,0.048544307,0.023653464,0.212316602,0.111335282,0
0.708436888,0.06153467,0.033696543,0.371215176,0.151986819,0
0.728083205,0.093427788,0.077021188,0.202206288,0.055172478,0
0.755301987,0.058246832,0.030787761,0.311392083,0.178168214,0
0.749984202,0.076296321,0.052805656,0.323735981,0.10558089,0
0.616014165,0.056806871,0.028248299,0.386302629,0.142828274,0
0.575106564,0.129134385,0.115089589,0.110608568,0.073508473,0
0.680744216,0.055091171,0.026311541,0.37337821,0.119839489,0
0.756997541,0.044808428,0.021672684,0.254247104,0.17819803,0
0.686025212,0.05190922,0.025624221,0.343660862,0.155501291,0
0.73822811,0.051355325,0.023681221,0.208919707,0.157441958,0
0.756718473,0.05037455,0.025147895,0.28013728,0.109807655,0
0.724003273,0.118501724,0.098494685,0.122537992,0.061945962,0
0.720342281,0.052552734,0.025256197,0.325099818,0.225045103,0
0.672565776,0.098270074,0.080225789,0.162596525,0.117094334,0
0.610041728,0.051090472,0.025429434,0.316677795,0.149125262,0
0.662935809,0.047162636,0.022864835,0.280036339,0.113718999,0
0.698403605,0.081442177,0.053136685,0.205809892,0.114986112,0
0.599598185,0.048898806,0.030029382,0.264533922,0.092505215,0
0.767217345,0.05242776,0.029575237,0.239450813,0.133262061,0
0.721712693,0.054835583,0.028822075,0.353683713,0.19712785,0
0.686627312,0.054795367,0.031053055,0.380683949,0.215267688,0
0.73607475,0.054930109,0.029351269,0.241099184,0.162654825,0
0.64854177,0.064747017,0.034555851,0.285648097,0.200832907,0
0.773587984,0.050167396,0.024773002,0.344114727,0.19891264,0
0.718563399,0.055216794,0.029431477,0.28198472,0.200828716,0
0.585955294,0.052510255,0.027197126,0.350965251,0.194655773,0
0.739760356,0.054852197,0.027227967,0.366763848,0.202711217,0
0.569114602,0.051314077,0.019702698,0.295532267,0.104648288,0
0.701167899,0.056821517,0.029164262,0.456730377,0.212273582,0
0.614919011,0.121579215,0.099797462,0.118587976,0.065339993,0
0.607636739,0.053508179,0.027641837,0.423532552,0.245516709,0
0.647347296,0.060636458,0.030511069,0.394480722,0.180640335,0
0.581640367,0.068250306,0.045220761,0.23172642,0.142793445,0
0.632231208,0.063090242,0.03559366,0.513481995,0.169878598,0
0.650123646,0.080978713,0.044306496,0.548003438,0.19106468,0
0.732644997,0.06858287,0.038383587,0.313148014,0.193030376,0
0.672191575,0.08913658,0.051824081,0.503847031,0.178265496,0
0.644639426,0.071993063,0.044237186,0.424757168,0.234346822,0
0.70102394,0.081493507,0.045321509,0.516994546,0.190379841,0
0.673933774,0.110318644,0.090489709,0.079546708,0.109245513,0
0.685180244,0.102697624,0.079648377,0.129055402,0.121563763,0
0.708970351,0.073302057,0.046185064,0.314322486,0.133587509,0
0.682358947,0.064374071,0.040691143,0.241629895,0.160694834,0
0.582949702,0.083827429,0.050183506,0.496911197,0.15285838,0
0.740921187,0.073919507,0.038766623,0.464586681,0.134423802,0
0.619288205,0.06803135,0.039402556,0.363816878,0.16110494,0
0.66636776,0.084529144,0.0595395,0.330471187,0.169558877,0
0.686270062,0.067541418,0.041857361,0.241326055,0.177146431,0
0.7027368,0.064799514,0.042371028,0.209888181,0.169822654,0
0.737040808,0.06131184,0.041441045,0.183486784,0.131380272,0
0.588266295,0.091695392,0.046904694,0.553667954,0.131960795,0
0.637542914,0.079412552,0.04245855,0.456656878,0.1951769,0
0.611147648,0.081104899,0.045499379,0.519499631,0.179154784,0
0.615101431,0.083181906,0.049199284,0.474846742,0.13895989,0
0.681297207,0.072095545,0.046809449,0.273047598,0.151072227,0
0.762539553,0.081540456,0.04609906,0.484912488,0.213761325,0
0.730895807,0.082289126,0.048243205,0.444603788,0.219886795,0
0.704792764,0.050406632,0.03119878,0.05295091,0.049123629,0
0.716579231,0.051850295,0.030133539,0.117554504,0.135529894,0
0.601968535,0.064607026,0.037690165,0.316622374,0.099632296,0
0.55256607,0.089962997,0.04755236,0.554462217,0.144880991,0
0.660261427,0.080590293,0.041872823,0.412003904,0.145589482,0
0.706025974,0.073743317,0.042473291,0.447022963,0.223306388,0
0.759274145,0.060264787,0.036865862,0.280356158,0.130524578,0
0.651855242,0.086087129,0.057969912,0.24934606,0.100388198,0
0.715271384,0.085324026,0.049624893,0.502018754,0.121488854,0
0.736959609,0.075258761,0.053839465,0.080935789,0.12708562,0
0.731138275,0.055838414,0.031502373,0.225661886,0.167447466,0
0.739300938,0.062260935,0.036058559,0.307781826,0.212126096,0
0.720797658,0.05127283,0.030065363,0.206839493,0.003012007,0
0.706218269,0.061123706,0.037989754,0.252159242,0.187117675,0
0.712860624,0.043902745,0.024742873,0.097772498,0.104645138,0
0.697819585,0.057499829,0.03350879,0.181434087,0.180083022,0
0.656417887,0.07871174,0.046048102,0.400814903,0.217978233,0
0.739500551,0.077901849,0.052336261,0.372416387,0.104322551,0
0.678056266,0.085227782,0.051956493,0.454914506,0.075881064,0
0.750750869,0.065953771,0.039581079,0.331095931,0.237687532,0
0.743841325,0.069527145,0.044421972,0.283838941,0.241363148,0
0.670271587,0.072680289,0.04658086,0.29959814,0.184071532,0
0.770971377,0.055420079,0.035070059,0.168690769,0.086647114,0
0.646163016,0.07238239,0.041165648,0.263044677,0.167616821,0
0.655982892,0.070476904,0.039373687,0.35674906,0.192518669,0
0.629934533,0.069195638,0.036086263,0.291708035,0.087319995,0
0.726309662,0.075298067,0.049932158,0.311802358,0.108000736,0
0.684151467,0.068195496,0.04126231,0.373892883,0.249235597,0
0.636620782,0.069495064,0.04055996,0.409891524,0.179726089,0
0.761631488,0.078502534,0.04653104,0.44402393,0.181143,0
0.709632698,0.044477989,0.023718231,0.109586321,0.100113791,0
0.733963453,0.069818346,0.044687681,0.33659468,0.256515195,0
0.762363916,0.073426494,0.039485968,0.516181116,0.206553643,0
0.628608895,0.07270147,0.040025425,0.522845515,0.18318523,0
0.751272843,0.071075073,0.036798397,0.506798125,0.206926039,0
0.636220806,0.071192134,0.038288545,0.503163792,0.208870407,0
0.529650469,0.077489749,0.04677516,0.363110866,0.074447167,0
0.625109585,0.058430992,0.031698023,0.239754551,0.078928814,0
0.71493909,0.046552281,0.024842909,0.162881832,0.156128879,0
0.729426027,0.056155035,0.02908405,0.217650303,0.075940681,0
0.683637429,0.07882309,0.060394525,0.254016185,0.114659704,0
0.735245523,0.074332939,0.049567323,0.314844641,0.093761569,0
0.735283099,0.071967933,0.03911519,0.460547696,0.153998881,0
0.722237524,0.06473221,0.038285746,0.329390301,0.157014122,0
0.639517346,0.073768864,0.067517386,0.200796182,0.1831868,0
0.710084427,0.041325526,0.025489912,0.217386972,0.232875557,0
0.654937925,0.073662438,0.043400098,0.496407428,0.146823032,0
0.742057702,0.099274623,0.074160661,0.226144512,0.098155958,0
0.70405733,0.070275463,0.04313417,0.368606575,0.155838985,0
0.638963056,0.097710654,0.073351078,0.227799228,0.160277101,0
0.720983718,0.064019411,0.040406439,0.224194153,0.097170882,0
0.67172746,0.072511205,0.047013462,0.242212519,0.078634959,0
0.749984927,0.068264305,0.036738291,0.45598957,0.223362335,0
0.584597897,0.072639041,0.039240639,0.395311638,0.120381416,0
0.7350888,0.074789601,0.042259361,0.388295262,0.14985864,0
0.736289112,0.08727239,0.052299542,0.437328695,0.148153099,0
0.705448345,0.068596785,0.04949536,0.16712631,0.155944816,0
0.70774754,0.085446394,0.062772524,0.09625719,0.094964629,0
0.628334477,0.061916305,0.04581255,0.221868207,0.112206003,0
0.631614522,0.083278709,0.051088734,0.453084654,0.174702193,0
0.693774721,0.051904773,0.035008403,0.167463497,0.14977062,0
0.742325201,0.048417585,0.028086382,0.067402096,0.085939578,0
0.761940714,0.066252956,0.036465833,0.441575549,0.267264547,0
0.718955498,0.048075848,0.032205479,0.101666707,0.102279552,0
0.695354329,0.063781614,0.03880388,0.237459375,0.117290058,0
0.673415061,0.095404495,0.090422904,0.225665069,0.126645233,0
0.700177269,0.076897847,0.045852235,0.547793712,0.131945152,0
0.920772947,0.064265796,0.035030807,0.452289024,0.060324797,0
0.704982455,0.078037085,0.041222124,0.45916209,0.152616776,0
0.642021594,0.070666776,0.0400195,0.474557258,0.170754483,0
0.666119241,0.096315114,0.081280841,0.143820272,0.156821257,0
0.710656436,0.080421495,0.066444295,0.227164496,0.149329154,0
0.64567561,0.070008806,0.041253138,0.447403456,0.122105422,0
0.681657042,0.067103699,0.037633143,0.465112327,0.154271022,0
0.533712229,0.073280669,0.04388225,0.526751241,0.091430393,0
0.7449829,0.087468585,0.051625315,0.431723918,0.091584543,0
0.748301051,0.05242776,0.035196875,0.18503361,0.209579314,0
0.492937242,0.081301019,0.070350223,0.22444567,0.139131261,0
0.803795545,0.067793355,0.03696442,0.45150723,0.182585907,0
0.739645191,0.065960057,0.039487079,0.45048861,0.097223066,0
0.65408356,0.069773925,0.038410298,0.337769952,0.127883513,0
0.752992738,0.0706456,0.040676448,0.270416852,0.107573341,0
0.816481955,0.065853825,0.032602057,0.43524545,0.16642873,0
0.650932311,0.048086815,0.036877029,0.210947753,0.247857971,0
0.707371769,0.064492657,0.037490398,0.29684422,0.124482497,0
0.719920847,0.064136076,0.03938613,0.303436533,0.151906655,0
0.62220416,0.06641246,0.037598007,0.40893067,0.089454315,0
0.692640283,0.072796532,0.037807922,0.39752294,0.069817159,0
0.832251872,0.07302883,0.03791832,0.39704909,0.126108357,0
0.730366904,0.065044829,0.031409577,0.432118141,0.201129135,0
0.502983802,0.066575657,0.034275196,0.28030888,0.144737054,0
0.63240298,0.077017734,0.040028164,0.458097317,0.192660347,0
0.642724458,0.067988927,0.049768062,0.184788225,0.187478712,0
0.624344788,0.075718855,0.046028439,0.293196197,0.103590923,0
0.624110733,0.064283842,0.039071976,0.29104385,0.181329052,0
0.607431924,0.067883446,0.035475284,0.529139223,0.103726139,0
0.71403104,0.065371431,0.03352485,0.424131947,0.174166029,0
0.603838011,0.070268395,0.042848256,0.316956484,0.099870685,0
0.648760024,0.069332293,0.03873046,0.482685865,0.218833348,0
0.795597923,0.077451251,0.044170102,0.235300607,0.152469591,0
0.663064612,0.087787878,0.060505691,0.226365141,0.169549655,0
0.736689359,0.069901706,0.041420556,0.31924843,0.135540223,0
0.750576536,0.071676599,0.039451835,0.456341879,0.19017426,0
0.734007524,0.06470152,0.036459598,0.333777265,0.105558536,0
0.770869906,0.077150488,0.058299577,0.204688362,0.111683596,0
0.82385021,0.058270349,0.031817873,0.429661594,0.161622915,0
0.691573697,0.082455949,0.055366968,0.27869771,0.111810511,0
0.546427962,0.073101013,0.039132695,0.448957529,0.192558447,0
0.662321392,0.108289584,0.096383571,0.230732863,0.154682134,0
0.699702429,0.092971187,0.07097379,0.252678972,0.108963435,0
0.701564667,0.073554177,0.041723361,0.409887162,0.081532962,0
0.730103726,0.060931694,0.035014899,0.292229802,0.157157826,0
0.675592007,0.075692875,0.048255655,0.310032858,0.139132845,0
0.921193521,0.077836228,0.046257027,0.326640927,0.114011535,0
0.821363563,0.10831814,0.093444162,0.236671657,0.120815312,0
0.786928105,0.074756414,0.042802805,0.487920574,0.210883529,0
0.726726285,0.066089289,0.045470822,0.241944247,0.189434884,0
0.750566876,0.079599016,0.042166501,0.495909658,0.250430637,0
0.675024088,0.091221046,0.07321846,0.248571429,0.095710997,0
0.621735641,0.070772351,0.040412966,0.31912159,0.099638542,0
0.623358909,0.126805275,0.114909682,0.236271373,0.080752132,0
0.762710186,0.079761112,0.045825249,0.420869478,0.107377839,0
0.68414267,0.072889125,0.042564818,0.443919896,0.134648128,0
0.72467732,0.078528446,0.057865205,0.243896644,0.095214447,0
0.813384484,0.094293985,0.070976301,0.24467733,0.23382555,0
0.758803307,0.073601483,0.041891275,0.44097567,0.162040237,0
0.591410912,0.079352074,0.043463965,0.535135135,0.178647198,0
0.646710453,0.078276925,0.046120676,0.3570877,0.118333103,0
0.566508342,0.090457967,0.069665547,0.256764636,0.075047732,0
0.600898935,0.053173652,0.03424821,0.255956977,0.126332744,0
0.717585079,0.072312648,0.040920818,0.394268448,0.166863914,0
0.815371781,0.073302512,0.040345347,0.346398939,0.116022978,0
0.709248553,0.084928685,0.063079751,0.255157198,0.134323724,0
0.788136835,0.075526367,0.041075695,0.522559294,0.172396305,0
0.620433771,0.077809979,0.04421099,0.473369102,0.208460472,0
0.766879562,0.075400831,0.051353881,0.275848342,0.163121707,0
0.712226207,0.07193325,0.045206368,0.292178709,0.10928731,0
0.670055158,0.086201669,0.062693754,0.264772439,0.106777495,0
0.665732978,0.073430089,0.041018026,0.411448519,0.110422748,0
0.749248331,0.073253762,0.041598006,0.428315215,0.195914929,0
0.676716313,0.073252598,0.04324133,0.362941258,0.165138235,0
0.786756461,0.073793972,0.044932255,0.336960337,0.090963559,0
0.74769648,0.066049144,0.041634466,0.249076928,0.190550898,0
0.751149489,0.073535632,0.042388072,0.412302958,0.151718712,0
0.673265087,0.073276659,0.036987299,0.396773304,0.190580873,0
0.682016006,0.073518773,0.040691143,0.424889686,0.078563353,0
0.648980695,0.063046703,0.040302093,0.248078691,0.236190565,0
0.779615421,0.068085316,0.040650085,0.42477031,0.153930955,0
0.63998636,0.069359039,0.039469482,0.393597353,0.190563676,0
0.594932273,0.07583114,0.04875774,0.3283508,0.154884252,0
0.785575448,0.073505239,0.041140461,0.434859349,0.204410907,0
0.682067421,0.070188716,0.043946433,0.329592582,0.128924498,0
0.599370058,0.073560236,0.041815885,0.438452447,0.087083914,0
0.825159259,0.078305418,0.042047194,0.528309432,0.102293292,0
0.642967219,0.080259071,0.043089093,0.539235953,0.140911045,0
0.686581677,0.072237632,0.042639572,0.33176651,0.156929237,0
0.604825024,0.073046664,0.043285381,0.304746764,0.110090742,0
0.731192684,0.072491318,0.044577613,0.311225131,0.149523921,0
0.742227952,0.065642828,0.039813575,0.303160932,0.150643485,0
0.658026512,0.067387717,0.038140956,0.337210425,0.105471,0
0.657560106,0.083829918,0.045028694,0.548235921,0.248344574,0
0.716005186,0.036197852,0.015140063,0.061336566,0.039849285,0
0.781116277,0.041083363,0.01853272,0.17131114,0.103397757,0
0.736980691,0.050542159,0.024236364,0.245188379,0.188208925,0
0.610781371,0.049035152,0.021706417,0.197386928,0.166294941,0
0.666902022,0.072717501,0.041198892,0.377404734,0.089551149,0
0.683640093,0.068355728,0.036527609,0.394095622,0.060323219,0
0.686467349,0.045626503,0.022446286,0.176493841,0.148442506,0
0.668447567,0.037269299,0.017709878,0.119152276,0.101670762,0
0.70571105,0.064650329,0.033390251,0.380119516,0.065914549,0
0.704752483,0.050970348,0.02730507,0.204365298,0.184283893,0
0.568815004,0.043967895,0.022584814,0.218124655,0.201730827,0
0.674919011,0.06729027,0.038379783,0.417865417,0.059272047,0
0.717093468,0.038530098,0.019961765,0.095289575,0.030586336,0
0.727209901,0.036491325,0.015825694,0.121759515,0.089584361,0
0.603269261,0.051336992,0.023300846,0.297260526,0.217159476,0
0.643237653,0.052490189,0.026249382,0.263028279,0.254099336,0
0.733739606,0.040783344,0.020281788,0.181952565,0.105352385,0
0.721573021,0.039683067,0.017607064,0.131565727,0.133741876,0
0.692012751,0.042911404,0.019717848,0.100202243,0.127177343,0
0.735353975,0.045690666,0.02412842,0.175289575,0.059478139,0
0.718471998,0.045949322,0.023872052,0.179795229,0.195534094,0
0.601813045,0.042658974,0.020296393,0.186486487,0.13102637,0
0.677781282,0.046374875,0.023250145,0.202531214,0.178137279,0
0.799805445,0.037933384,0.017694932,0.170104799,0.077728171,0
0.726884187,0.046220009,0.02478439,0.190833298,0.112820804,0
0.649498308,0.05127283,0.02761947,0.221657961,0.118427613,0
0.665160301,0.058271158,0.029448538,0.328642345,0.175557519,0
0.739106268,0.040878456,0.02106778,0.162584751,0.120818735,0
0.594092573,0.043629908,0.020998031,0.152486941,0.109764625,0
0.631286925,0.05081484,0.022449698,0.25803298,0.173435578,0
0.718366609,0.064661085,0.034541202,0.383397683,0.065900005,0
0.721422482,0.055892551,0.030620506,0.320211173,0.148662046,0
0.753167884,0.045623714,0.017252829,0.17095374,0.069235555,0
0.697521245,0.053730414,0.023573636,0.256173117,0.26499367,0
0.672839625,0.051123998,0.023875808,0.221250874,0.220657835,0
0.63921512,0.05148558,0.0280201,0.310546637,0.214065459,0
0.753555132,0.044901464,0.021235509,0.180187534,0.095237553,0
0.600869613,0.08266127,0.043277761,0.421937856,0.108092038,0
0.631106564,0.057594554,0.024372715,0.295009725,0.243883106,0
0.739378162,0.044170008,0.021580931,0.156716642,0.069299485,0
0.702643817,0.044618231,0.02509992,0.165771019,0.069600128,0
0.739698778,0.04898703,0.021834601,0.166960838,0.168863907,0
0.659201996,0.051954342,0.027626403,0.237489006,0.180719167,0
0.668765863,0.064344541,0.032106494,0.346136489,0.104976586,0
0.654750037,0.048786088,0.026039328,0.236129456,0.153308921,0
0.728332434,0.043487549,0.021098125,0.158750439,0.143246989,0
0.725459685,0.051200646,0.022941031,0.19724214,0.100570149,0
0.754607631,0.050035404,0.025439174,0.221637381,0.168431756,0
0.77266555,0.050497376,0.026364411,0.239858167,0.15577148,0
0.672899817,0.048546657,0.025411201,0.190323119,0.167197667,0
0.603200144,0.048362405,0.026308897,0.288886928,0.205488588,0
0.709096407,0.077461173,0.047705931,0.366640699,0.116117339,0
0.741732459,0.043202401,0.021874751,0.077190481,0.045444342,0
0.706531985,0.043456905,0.020636543,0.103231186,0.089117464,0
0.651235067,0.045296065,0.02224479,0.136629895,0.110041159,0
0.713982466,0.033371409,0.019938213,0.102833074,0.085998297,0
0.777550441,0.041070945,0.023480753,0.240595698,0.128349814,0
0.622172801,0.078735741,0.04407738,0.398850185,0.124208411,0
0.629819518,0.083661534,0.061085182,0.314994049,0.094657695,0
0.703798296,0.060512272,0.03315977,0.260415518,0.316479808,0
0.734412608,0.051619309,0.03055759,0.162863762,0.098767974,0
0.673380533,0.048187742,0.025602674,0.155502497,0.142126275,0
0.733822542,0.043000013,0.024363082,0.156147629,0.155943859,0
0.708515704,0.091579899,0.062355139,0.370185696,0.213445633,0
0.782937072,0.08690457,0.063983901,0.319311148,0.096796454,0
0.735642516,0.081720994,0.053764071,0.341352856,0.09454604,0
0.675915494,0.086838762,0.052833334,0.348347406,0.184023651,0
0.632044532,0.048062802,0.023798237,0.185075111,0.23412833,0
0.769946996,0.050117899,0.027559175,0.280136214,0.169982905,0
0.635425802,0.093266097,0.059124003,0.41815775,0.15432498,0
0.718111621,0.091055035,0.069169033,0.284909318,0.147658808,0
0.718822393,0.038496,0.017892933,0.099772752,0.088745836,0
0.664450516,0.045828908,0.023047013,0.183649401,0.21095,0
0.800337562,0.046537615,0.023459164,0.155079978,0.059135083,0
0.657942114,0.095968635,0.058181711,0.456892379,0.114413359,0
0.615722523,0.099852088,0.061436712,0.477220077,0.108437407,0
0.619300938,0.077605242,0.05046686,0.267600662,0.114420798,0
0.682239522,0.101114048,0.088578686,0.227186793,0.061195709,0
0.705689199,0.095870309,0.083182773,0.205949524,0.07377773,0
0.686826137,0.082523886,0.06362973,0.179312806,0.15696453,0
0.58790575,0.044574233,0.020523076,0.146343078,0.101398676,0
0.550426257,0.047735855,0.024371295,0.25157198,0.139857542,0
0.730754935,0.053685526,0.028459505,0.212814604,0.158319437,0
0.710121607,0.040256356,0.020406684,0.129756909,0.119595931,0
0.631202046,0.052475882,0.029273771,0.224397867,0.272898491,0
0.62297365,0.062682142,0.030987797,0.244226044,0.098953218,0
0.722509606,0.049474059,0.032804918,0.103448276,0.139053801,0
0.680259612,0.110603252,0.099772789,0.199218344,0.048486882,0
0.713676569,0.045043992,0.021936784,0.161087526,0.127661372,0
0.600642665,0.054160155,0.027474697,0.221146421,0.198988022,0
0.614153364,0.04573788,0.024370786,0.163929274,0.108968943,0
0.711875829,0.099227547,0.0770822,0.268011223,0.103762283,0
0.660307707,0.103968819,0.091871257,0.217230058,0.060303288,0
0.712333121,0.048917229,0.023800311,0.063875312,0.053688543,0
0.711264265,0.042341368,0.023660661,0.146806398,0.135597875,0
0.717753737,0.039146061,0.01657231,0.086376172,0.074756882,0
0.671137229,0.07812496,0.060371419,0.150280495,0.206726382,0
0.7207399,0.088874062,0.054075288,0.377776377,0.147648568,0
0.653235636,0.051091035,0.027078901,0.221676779,0.182360866,0
0.62627296,0.100724848,0.07451884,0.372130572,0.140483474,0
0.735982282,0.037195932,0.017473027,0.10307524,0.064780397,0
0.705048783,0.040447512,0.020012032,0.14177705,0.10337837,0
0.699873702,0.075888522,0.041016081,0.40015265,0.063476801,0
0.684377807,0.099400674,0.084614354,0.181747084,0.076928135,0
0.681840089,0.088086235,0.056133942,0.302813017,0.111482975,0
0.699378964,0.044405676,0.022310869,0.189040116,0.172149807,0
0.645222186,0.049012595,0.025668314,0.181274131,0.135998988,0
0.748563793,0.049330447,0.027062546,0.1998596,0.178506677,0
0.800769077,0.05358269,0.027258808,0.307004964,0.219652058,0
0.562697736,0.04716641,0.023660661,0.215885273,0.139924224,0
0.647003346,0.045099452,0.024421412,0.163816878,0.153400468,0
0.639040392,0.078723813,0.042922744,0.416020102,0.121949904,0
0.706398157,0.081656704,0.051433666,0.338281494,0.135941497,0
0.691315593,0.091633521,0.071631677,0.244046962,0.098097349,0
0.711511786,0.040522263,0.019533215,0.088565964,0.087401285,0
0.655771799,0.056059374,0.028949937,0.320066189,0.199055839,0
0.732760618,0.076681297,0.054093792,0.130854937,0.124675407,0
0.718884701,0.044506444,0.02201177,0.151639128,0.090525244,0
0.73722154,0.038826493,0.019935355,0.119065648,0.069767551,0
0.790704558,0.046537615,0.022889218,0.17702813,0.095817966,0
0.733010044,0.046968089,0.023117667,0.208855237,0.18218935,0
0.658321921,0.046437782,0.022458026,0.16832668,0.090712172,0
0.705402214,0.077122404,0.042332024,0.418582294,0.061514852,0
0.673292719,0.047362565,0.023995802,0.147818139,0.105559783,0
0.647800742,0.091365412,0.070683309,0.242959578,0.03912446,0
0.735088003,0.07431369,0.050790693,0.12827358,0.119030508,0
0.677216937,0.050654117,0.024814638,0.230769837,0.163252075,0
0.73499954,0.050157049,0.02733565,0.187865416,0.122720893,0
0.713183957,0.069890599,0.038107906,0.399917613,0.055771492,0
0.659559103,0.082070972,0.056835581,0.224269167,0.09744175,0
0.627478557,0.054764171,0.029291141,0.192612739,0.119806703,0
0.645656524,0.05181908,0.026897048,0.245801345,0.148791378,0
0.638403289,0.054143171,0.025550746,0.299172642,0.202997058,0
0.671851838,0.075919043,0.042137868,0.303051296,0.25226789,0
0.699095341,0.066597867,0.039282156,0.169061055,0.157620468,0
0.717491691,0.047046546,0.024905382,0.116641108,0.099911771,0
0.61433037,0.042198377,0.021183079,0.177811047,0.199137709,0
0.632298062,0.052568605,0.027300933,0.294499079,0.226617018,0
0.642114237,0.040693667,0.020609432,0.16275786,0.308162624,0
0.734262073,0.044216927,0.023082708,0.208804468,0.18084911,0
0.737625705,0.048985179,0.0257808,0.258695744,0.236044782,0
0.586747268,0.059304845,0.025296182,0.314907486,0.204541022,0
0.727264695,0.045479056,0.022121797,0.161224125,0.128347272,0
0.641994546,0.037899952,0.022600154,0.174511569,0.130679854,0
0.659561519,0.051172736,0.028623226,0.282382791,0.224227282,0
0.734049611,0.038946169,0.01936641,0.166286223,0.126522919,0
0.74001395,0.048438,0.018760638,0.25040365,0.184445799,0
