'att3','att4','att5','att6','att7','att8','att9','att10','att11','att12','att13','att14','att15','att16','att17','att18','att19','att20','att21','att22','att23','att24','att25','att26','att27','att28','att29','att30','att31','att32',outlier
0.228225505,0.425311203,0.22950694,0.134261988,0.248894105,0.338059037,0.225754625,0.292106639,0.912061794,0.238724374,0.317746717,0.341407355,0.226423155,0.190556262,0.699356833,0.771671083,0.204520202,0.660541769,0.474586391,0.194236005,0.155952381,0.346438172,0.155738163,0.08278667,0.244379201,0.270562286,0.123482428,0.324869201,0.513683432,0.159331834,0
0.234092485,0.380912863,0.217621348,0.135279936,0.31145617,0.105129786,0.058398247,0.113591218,0.566250743,0.175398633,0.130537908,0.356656648,0.12784364,0.073056364,0.240564391,0.112320928,0.034747475,0.18799015,0.47420119,0.07024308,0.175793651,0.474462366,0.161439991,0.089904225,0.313914857,0.120263308,0.060135783,0.216358563,0.629068047,0.157725667,0
0.396234466,0.415767635,0.400582777,0.271899277,0.315428365,0.507567975,0.331548199,0.345112389,0.3885918,0.457175399,0.65192715,0.311571782,0.38481256,0.480580732,0.301590467,1,0.251515152,0.524910021,0.601509986,0.758854663,0.311111111,0.339717742,0.286712505,0.190927578,0.221432435,0.378952629,0.177316294,0.356121381,0.261094675,0.351001178,0
0.425569364,0.389626556,0.408250901,0.291347442,0.336643496,0.270015752,0.14459591,0.251907998,0.486631016,0.151936219,0.149258789,0.129906294,0.151019972,0.123501347,0.180435758,0.181453316,0.038787879,0.224853192,0.109416229,0.066339151,0.33015873,0.476142473,0.328078708,0.204867489,0.464575446,0.475108132,0.144089457,0.519358214,0.516272189,0.315986722,0
0.318363646,0.261825726,0.301740664,0.198339137,0.432156721,0.2056366,0.149829601,0.176163095,0.398098633,0.292710706,0.082930961,0.089153112,0.0506248,0.07428673,0.34960363,0.170699389,0.058964646,0.214434552,0.321854356,0.13236046,0.230555556,0.265793011,0.214657052,0.13126476,0.595920575,0.309334666,0.17899361,0.368329264,0.670857988,0.435057287,0
0.25969385,0.321576763,0.243462925,0.154942406,0.280671662,0.126840627,0.065433301,0.119184527,0.484254308,0.120728929,0.080897925,0.193997525,0.05094521,0.048380702,0.293264197,0.122402735,0.035656566,0.162492896,0.161418309,0.030720119,0.203571429,0.461357527,0.18972553,0.109092102,0.507842077,0.255914942,0.105111821,0.31880014,0.567677515,0.159117679,0
0.306096325,0.168879668,0.291312016,0.186766676,0.397580572,0.221046504,0.031353457,0.100575013,0.343434343,0.208428246,0.058619229,0.073572313,0.062266368,0.044963021,0.216931745,0.091677229,0.016575758,0.151127107,0.080911385,0.017177287,0.221031746,0.183467742,0.213147744,0.120867226,0.45298617,0.206630939,0.041797125,0.221241716,0.296967456,0.150016062,0
0.362099312,0.147717842,0.339467832,0.235306724,0.355240589,0.146668036,0.025876339,0.100209096,0.316102198,0.165603645,0.091147819,0.073903819,0.077112037,0.074765205,0.13137558,0.056659753,0.010787879,0.129361622,0.231139616,0.031341984,0.267460317,0.164986559,0.244619599,0.156094201,0.354091014,0.137702263,0.029808307,0.202371817,0.464866864,0.136310097,0
0.209557843,0.109543568,0.194386934,0.117974819,0.293852126,0.095301692,0.030087634,0.07156299,0.231134878,0.192710706,0.054044896,0.147365629,0.054469721,0.029310038,0.087999202,0.095613934,0.027070707,0.177931426,0.382716049,0.087517101,0.136507937,0.094086022,0.123036503,0.067895565,0.16958974,0.082318071,0.023035144,0.111405651,0.213387574,0.120141343,0
0.388234039,0.351037344,0.363699103,0.262309135,0.118533899,0.112389562,0.060248296,0.07182436,0.341651812,0.091343964,0.100381194,0.06824611,0.096550251,0.09404093,0.07259311,0.110592618,0.027247475,0.099318053,0.028716704,0.036696931,0.328968254,0.444892473,0.309631617,0.208114668,0.179865564,0.326394513,0.125,0.262643879,0.395710059,0.230752757,0
0.188223372,0.555186722,0.17682693,0.102169837,0.441184436,0.166392713,0.060735151,0.098013591,0.377302436,0.312300683,0.1484964,0.173002122,0.16362277,0.09404093,0.421648302,0.116929754,0.046994949,0.23678727,0.483446005,0.037180603,0.119047619,0.409946237,0.110067639,0.058219627,0.333230318,0.101411315,0.033210863,0.108998954,0.244452663,0.134489774,0
0.292228919,0.422406639,0.280960049,0.175622823,0.287803557,0.280871173,0.166260954,0.161996864,0.428401664,0.242369021,0.214061838,0.150238685,0.194595749,0.14708335,0.240165528,0.301858893,0.118989899,0.265770032,0.34400339,0.129769357,0.219444444,0.371303763,0.210855833,0.120080031,0.261376806,0.324843618,0.152076677,0.265957447,0.413831361,0.240175608,0
0.187156648,0.369294606,0.176903612,0.102223413,0.489031326,0.162317649,0.055915287,0.093047569,0.250742721,0.322323462,0.031342651,0.265823904,0.029691338,0.022406321,0.357082315,0.068268234,0.045656566,0.174256488,0.161225708,0.083682269,0.124206349,0.420698925,0.113757057,0.062385201,0.541837287,0.132877255,0.067276358,0.227694454,0.239275148,0.24852768,0
0.238892741,0.350622407,0.228510084,0.139083847,0.324094972,0.197109787,0.081402142,0.078515421,0.20855615,0.241002278,0.183227446,0.154437765,0.183488198,0.110240742,0.246248193,0.233014556,0.056085859,0.147887858,0.181063539,0.086929785,0.188492063,0.322244624,0.180446084,0.099908161,0.334002936,0.261256914,0.097923323,0.192152075,0.237426036,0.226683799,0
0.246359806,0.613278008,0.233417683,0.146638093,0.199602781,0.128415862,0.04805258,0.068635651,0.519904932,0.15785877,0.118339687,0.31510785,0.128591263,0.077977826,0.219823503,0.202769136,0.04030303,0.132562985,0.431443924,0.045472134,0.178968254,0.658602151,0.173179049,0.095545789,0.187591748,0.187503231,0.057819489,0.167945588,0.62056213,0.131063283,0
0.331697691,0.253526971,0.308872019,0.210983123,0.293220186,0.113451133,0.003556475,0.017046524,0.339869281,0.161503417,0.066751377,0.047140205,0.047741109,0.059453991,0.09567732,0.053856051,0.002848485,0.045197954,0.075133376,0.058393101,0.257142857,0.283266129,0.232489239,0.148156652,0.321641041,0.184918406,0.008945687,0.087199163,0.401257396,0.30667095,0
0.107685743,0.194605809,0.096388314,0.055076346,0.157262797,0.040339703,0.008960565,0.018149503,0.432560903,0.375398633,0.053451927,0.208804809,0.041332906,0.020417231,0.282993469,0.025262127,0.009295455,0.065770032,0.336491978,0.043468347,0.070198413,0.270497312,0.058639387,0.032898189,0.21200649,0.043132119,0.011757188,0.048447855,0.526997041,0.244458721,0
0.347698544,0.124481328,0.321294379,0.226466649,0.19075562,0.057393329,0.006713729,0.023099843,0.181224005,0.034168565,0.095637442,0.072091584,0.080316138,0.092878918,0.081019096,0.014344971,0.005126263,0.061413146,0.101327016,0.023188646,0.279365079,0.165322581,0.251942535,0.168426922,0.147261068,0.053540349,0.011014377,0.07708406,0.259245562,0.071849234,0
0.323697264,0.171369295,0.298443371,0.207393517,0.278866119,0.061536881,0.011097858,0.04615264,0.233511586,0.075854214,0.242270224,0.103496287,0.193314109,0.179141205,0.121403999,0.023610631,0.00714899,0.091324114,0.090156199,0.047614112,0.26984127,0.18077957,0.243445693,0.159800577,0.23510778,0.053729903,0.01456869,0.123194977,0.200073964,0.113395438,0
0.251693424,0.390041494,0.234184495,0.147441736,0.320574163,0.113519622,0.038534567,0.060010455,0.520499109,0.214806378,0.041168996,0.236430339,0.037594788,0.030608757,0.216931745,0.0658486,0.026313131,0.144686494,0.268696674,0.02647071,0.185714286,0.488239247,0.170551736,0.097710575,0.39503979,0.140287088,0.06321885,0.200244158,0.710428994,0.153870864,0
0.406901701,0.24813278,0.374894563,0.27934637,0.21260269,0.05400315,0.035223953,0.098118139,0.339869281,0.01594533,0.173231681,0.121839639,0.12784364,0.151047861,0.165428529,0.036188885,0.01344697,0.119795416,0.10402342,0,0.338492063,0.326948925,0.29789256,0.215035424,0.231244688,0.075097793,0.037907348,0.202755494,0.356508876,0.018631545,0
0.308229772,0.15186722,0.295222759,0.193195821,0.31876862,0.205807821,0.098636806,0.133193936,0.321449792,0.217539863,0.182126218,0.06612447,0.169710563,0.125620309,0.238370644,0.244152552,0.079217172,0.202500474,0.14966969,0.120821414,0.248412698,0.147177419,0.23271284,0.14221989,0.372633856,0.333459703,0.14129393,0.293372864,0.36908284,0.292536674,0
0.243159635,0.041908714,0.229583621,0.14229842,0.300984021,0.138038491,0.033276534,0.046560376,0.459298871,0.208428246,0.016687844,0,0.037381181,0.018018018,0.120207409,0.107039982,0.025328283,0.088406895,0.20764238,0.036524191,0.175,0.028561828,0.172284644,0.092692207,0.293826779,0.233168479,0.066485623,0.164457621,0.674556213,0.204839919,0
0.086191264,0.368879668,0.078981673,0.041628717,0.494447955,0.133860694,0,0,0.655377302,0.495216401,0.190851334,0.534123055,0.156466944,0.075243681,0.949144937,0.113089066,0,0,1,0.204704061,0.040555556,0.350134409,0.034881771,0.018007085,0.490844472,0.086815667,0,0,0.582840237,0.277867009,0
0.293829004,0.29626556,0.271451576,0.181141173,0.293220186,0.06492706,0.01088851,0.033575536,0.092097445,0.111161731,0.050910631,0.078434406,0.030972979,0.04024662,0.160293164,0.007297308,0.006616162,0.064216708,0.08457079,0.015518981,0.21468254,0.258400538,0.190452233,0.117751246,0.3030982,0.038324344,0.015479233,0.097104988,0.129807692,0.069921833,0
0.277294789,0.181327801,0.256575416,0.170318778,0.22307484,0.043627149,0.027336904,0.026403555,0.364230541,0.105694761,0.084540449,0.052908416,0.072733098,0.061641307,0.180984195,0.033750048,0.028358586,0.095681,0.197049363,0.001913962,0.195238095,0.14952957,0.174352954,0.107550512,0.223518504,0.044855336,0.032875399,0.06459714,0.268860947,0.055252168,0
0.109925863,0.381327801,0.124837052,0.054111974,0.424753995,0.608930895,0.480769231,0.256560376,0.754604872,0.81047836,0.299703515,0.34273338,0.321691765,0.118921653,0.405444483,0.611130315,0.259343434,0.478689146,0.488646213,0.241221342,0.08452381,0.382392473,0.101794399,0.036702965,0.393494553,0.598835105,0.36813099,0.399372166,0.580251479,0.538494485,0
0.290628834,0.302489627,0.266927383,0.178837396,0.207095784,0.051914252,0.032667965,0.088813382,0.244800951,0.085649203,0.22558238,0.406603607,0.184769839,0.166495783,0.281398016,0.081979491,0.02514899,0.212161394,0.477475395,0.071383165,0.197222222,0.275201613,0.175247359,0.108468906,0.099822298,0.034171391,0.017867412,0.098779212,0.123890533,0.044008995,0
0.174355966,0.26846473,0.17429645,0.096812215,0.482711926,0.314088076,0.163729309,0.207266074,0.405822935,0.476993166,0.217026684,0.245491513,0.089714835,0.108531901,0.437602832,0.38789031,0.101111111,0.292479636,0.339958784,0.231513342,0.132936508,0.288642473,0.118061379,0.067305169,0.533338484,0.359652599,0.151597444,0.339867457,0.38535503,0.447692472,0
0.31356339,0.149792531,0.299286865,0.193570855,0.548614246,0.236148209,0.092502434,0.177731312,0.286987522,0.294077449,0.092926726,0.150680693,0.091530492,0.06676783,0.209253627,0.171947613,0.048030303,0.191513544,0.047784134,0.07642718,0.242460317,0.304435484,0.236961261,0.13588953,0.645368153,0.337423101,0.143051118,0.402860133,0.301775148,0.324660028,0
0.278361513,0.228215768,0.26240319,0.168443611,0.307845084,0.157763167,0.048539435,0.088447465,0.343434343,0.215034169,0.123676408,0.098810997,0.128377657,0.083446117,0.183975669,0.114529324,0.026540404,0.097404812,0.073014772,0.040428119,0.230952381,0.314516129,0.227514115,0.130510365,0.420536197,0.285209629,0.093210863,0.19379142,0.404955621,0.261269943,0
0.303429516,0.314937759,0.28724791,0.185587999,0.452920466,0.19608246,0.077726388,0.11014114,0.384432561,0.182004556,0.083439221,0.130458805,0.08640393,0.073876608,0.254075884,0.069727695,0.033560606,0.122636863,0.212457387,0.030720119,0.229365079,0.305107527,0.214042149,0.127656783,0.519431353,0.161827299,0.081469649,0.195395884,0.414940828,0.146375415,0
0.380233612,0.13153527,0.354574036,0.253415484,0.365261352,0.115334566,0.042964946,0.142864611,0.185977421,0.117312073,0.123337569,0.159299859,0.085549503,0.117007751,0.248242509,0.087068403,0.014436869,0.125535139,0.089000597,0.054627365,0.301587302,0.20094086,0.268265415,0.185220415,0.439851657,0.144078165,0.042388179,0.205441228,0.197485207,0.167255595,0
0.269294362,0.341078838,0.247680393,0.162068042,0.218470705,0.066913225,0.003763389,0.029231573,0.191325015,0.201594533,0.10334604,0.121441832,0.075723593,0.069501975,0.150371441,0.044503975,0.002989899,0.07484372,0.098630612,0.029718226,0.203968254,0.34375,0.180725586,0.11092889,0.232789925,0.08031914,0.006175719,0.097523544,0.223742604,0.162330014,0
0.319963731,0.4,0.312322675,0.198499866,0.389636183,0.318882268,0.173003895,0.15420805,0.416518122,0.308656036,0.132909784,0.045571075,0.182420164,0.094656113,0.200129631,0.290912932,0.110934343,0.185849593,0.346121993,0.127040062,0.257539683,0.333669355,0.272793337,0.147303857,0.445259986,0.513535869,0.274680511,0.343843739,0.750739645,0.390298747,0
0.226092058,0.421161826,0.21585768,0.130618805,0.476392525,0.165776317,0.012185979,0.03963931,0.522875817,0.192027335,0.157645066,0.354888614,0.128377657,0.087615689,0.557261804,0.084379921,0.008325758,0.09408979,0.633481636,0.036904219,0.160714286,0.462365591,0.148135726,0.082294673,0.550336089,0.119591253,0.010662939,0.070526683,0.638313609,0.107184923,0
0.227692144,0.210373444,0.21156353,0.132065363,0.27471337,0.086295459,0.002370253,0.015373758,0.423648247,0.204100228,0.087166455,0.140536598,0.082452205,0.056514785,0.194645261,0.046779583,0.002458838,0.055711309,0.143699081,0.039218938,0.191666667,0.337365591,0.177036167,0.100859355,0.351000541,0.121745274,0.004407348,0.058144402,0.461908284,0.203126673,0
0.28369513,0.386307054,0.261406334,0.171926065,0.27534531,0.077528936,0.018880234,0.044615787,0.284610814,0.173120729,0.061414655,0.258972772,0.047207092,0.04400607,0.307523558,0.059338633,0.017686869,0.123546126,0.189730552,0.045852162,0.215079365,0.552419355,0.190731735,0.117784046,0.394267171,0.108959005,0.028905751,0.138925706,0.365384615,0.180533248,0
0.320497093,0.187551867,0.3089487,0.198660595,0.379073756,0.274878433,0.090993184,0.109670674,0.351752822,0.467653759,0.059212198,0.062102192,0.017611877,0.052003445,0.17540011,0.199696586,0.078611111,0.138567911,0.131950463,0.166044802,0.229761905,0.164314516,0.206663313,0.12818158,0.332457699,0.293308749,0.115814696,0.204046041,0.320266272,0.489238677,0
0.16368873,0.324481328,0.158116709,0.089633003,0.433962264,0.18450791,0.061124635,0.0927862,0.493166964,0.261047836,0.127403643,0.365717822,0.109046246,0.068681732,0.303634641,0.117505857,0.042676768,0.152358401,0.2207392,0.065060874,0.128174603,0.497983871,0.120576891,0.065205983,0.533338484,0.19456842,0.084265176,0.226682944,0.49112426,0.229467823,0
0.396767828,0.28340249,0.386166705,0.266648808,0.405163853,0.323676461,0.194912366,0.220752744,0.506238859,0.279498861,0.201270648,0.090700141,0.20506248,0.173194439,0.14279304,0.271517456,0.096969697,0.235461262,0.177018933,0.085616959,0.346825397,0.318884409,0.340935771,0.222021779,0.449895697,0.533869828,0.299920128,0.493198465,0.549926036,0.347253453,0
0.140007467,0.295850622,0.136876006,0.073399411,0.290511871,0.249640436,0.205014606,0.119811814,0.579916815,0.44191344,0.061753494,0.128779173,0.071771868,0.036008695,0.211447375,0.311652648,0.126969697,0.161204774,0.153329096,0.108349571,0.111904762,0.371303763,0.116496171,0.055234846,0.402765974,0.541624304,0.34672524,0.283222881,0.523668639,0.460863047,0
0.21755827,0.217842324,0.212407024,0.123439593,0.457434323,0.245154441,0.131377799,0.174647151,0.425430778,0.392255125,0.041168996,0.102170262,0.063868418,0.027327783,0.284339632,0.158601221,0.069646465,0.191324114,0.268504073,0.069863052,0.158333333,0.264784946,0.164067304,0.083573865,0.545700379,0.333804346,0.183626198,0.3749564,0.641642012,0.381090052,0
0.252226785,0.238174274,0.239552182,0.148298955,0.56305859,0.18296692,0.09751704,0.169890225,0.563874034,0.300911162,0.197458704,0.083826909,0.170671793,0.121177323,0.390038391,0.0837078,0.041691919,0.212350824,0.192426956,0.076185343,0.203571429,0.206317204,0.188663424,0.108632905,0.578150352,0.145112095,0.086821086,0.274293687,0.44341716,0.244672877,0
0.174889327,0.20746888,0.17184265,0.095419234,0.41699016,0.247277584,0.087171373,0.106481965,0.340463458,0.414578588,0.191867853,0.474893918,0.174837125,0.085633433,0.780126639,0.426873296,0.065934343,0.245501042,0.524084667,0.202562083,0.117063492,0.250672043,0.114483761,0.056382839,0.500888511,0.234891696,0.057204473,0.142099756,0.321005917,0.317699968,0
0.270894448,0.381327801,0.252051223,0.161693008,0.281935542,0.13204575,0.018281402,0.044370099,0.294117647,0.196583144,0.111393477,0.17499116,0.085656307,0.076679107,0.272573166,0.083611783,0.014727273,0.104091684,0.198012365,0.064231721,0.226587302,0.505376344,0.20196769,0.123786408,0.446032604,0.185952336,0.035990415,0.177642135,0.485946746,0.27433344,0
0.414902128,0.208713693,0.391687754,0.281382266,0.326081069,0.200054791,0.112171373,0.184422373,0.273915627,0.165603645,0.195933926,0.008376061,0.190110007,0.152141519,0.150521015,0.122978838,0.046843434,0.202121614,0.232873019,0.065233614,0.370634921,0.19858871,0.356587847,0.22815534,0.392721935,0.299167686,0.171805112,0.436344611,0.570636095,0.285469536,0
0.239426103,0.262240664,0.224139253,0.138869542,0.344226776,0.135196219,0.062974684,0.121380031,0.341057635,0.270387244,0.050148242,0.088689003,0.035565524,0.03723906,0.372837413,0.060452433,0.023737374,0.119624929,0.154292098,0.073041471,0.181746032,0.29469086,0.163564201,0.09531619,0.633006258,0.145973704,0.078458466,0.228392047,0.475221893,0.347146375,0
0.265027468,0.217842324,0.256422054,0.151727833,0.570280762,0.346620095,0.028505355,0.093413487,0.831253714,0.317995444,0.211351122,0.152448727,0.181352131,0.135668293,0.203769258,0.210450513,0.019737374,0.199280167,0.342847788,0.076669016,0.193650794,0.191532258,0.182682095,0.102007347,0.449123078,0.277799797,0.024936102,0.166236484,0.576183432,0.221544063,0
0.249559977,0.305394191,0.229353577,0.148673989,0.207456893,0.057941237,0.020219085,0.06074229,0.363042187,0.124373576,0.204913172,0.068997525,0.156787354,0.131430368,0.242807997,0.045502554,0.015022727,0.119265012,0.243080834,0.061260589,0.212301587,0.259408602,0.185588909,0.11719365,0.219500889,0.064568937,0.024329073,0.148657133,0.430843195,0.139629511,0
0.221825164,0.180912863,0.210489993,0.129172248,0.18154735,0.141291692,0.10966407,0.076894929,0.374331551,0.204555809,0.263193562,0.099230905,0.274805084,0.150637739,0.19085606,0.303587203,0.113762626,0.27865126,0.413724697,0.135988005,0.166269841,0.127688172,0.1632847,0.088001837,0.134976435,0.169409454,0.095926518,0.136798047,0.37352071,0.160295535,0
0.297562537,0.388381743,0.292385553,0.183391374,0.315699197,0.289089788,0.250730282,0.229534762,0.281045752,0.227562642,0.210673443,0.247038543,0.262202286,0.141409999,0.405843346,0.385009794,0.158358586,0.372419019,0.32455076,0.11436093,0.215873016,0.349798387,0.215830958,0.11880084,0.296917253,0.297961434,0.190734824,0.323160098,0.205251479,0.178498769,0
0.323697264,0.36846473,0.316693505,0.197428342,0.501670127,0.38017944,0.233763389,0.292890748,0.579322638,0.29977221,0.168657349,0.254110679,0.195770586,0.100944647,0.303834073,0.35591658,0.129090909,0.355370335,0.367115425,0.166528474,0.248412698,0.431115591,0.2448991,0.133167148,0.487753998,0.411004463,0.205511182,0.438786188,0.572115385,0.299389656,0
0.36743293,0.269709544,0.342995169,0.241200107,0.314164485,0.121703993,0.036562804,0.109147935,0.216280452,0.158997722,0.120965693,0.221623055,0.104667307,0.095271296,0.195692277,0.054604985,0.013267677,0.114453495,0.113653435,0.041188176,0.284920635,0.455645161,0.258985969,0.167016531,0.340956502,0.126673674,0.04221246,0.19379142,0.294378698,0.17046793,0
0.10117873,0.239834025,0.099302201,0.052236807,0.273539767,0.197246764,0.114922103,0.124464192,0.516934046,0.327107062,0.3613723,0.185599364,0.37594788,0.159797126,0.45954031,0.256730806,0.081161616,0.285281303,0.362685619,0.113289941,0.081388889,0.190860215,0.083067807,0.038310155,0.234335162,0.16803088,0.075407348,0.166096965,0.321005917,0.204518685,0
0.130940317,0.357261411,0.122920021,0.072381463,0.435767807,0.137593316,0.065968841,0.073497125,0.265002971,0.404100228,0.33578992,0.195986563,0.268076471,0.161847735,0.255422047,0.06461958,0.059292929,0.124360674,0.190308353,0.062815251,0.162301587,0.436827957,0.141874895,0.083442666,0.480027814,0.133738864,0.091373802,0.176212068,0.328402367,0.280008566,0
0.296495813,0.346887967,0.273215244,0.186659523,0.196172249,0.024381892,0.002906524,0.028484056,0.278074866,0,0.202964845,0.130945014,0.167894905,0.146946643,0.202921673,0.0234378,0.002002273,0.068516765,0.209760983,0.005638241,0.229761905,0.301075269,0.203532897,0.131363159,0.168121765,0.027537006,0.002860224,0.057028253,0.246671598,0,0
0.337031308,0.492116183,0.317843724,0.21569783,0.299629864,0.151873159,0.081402142,0.126711971,0.448603684,0.116400911,0.127573062,0.260519802,0.13574709,0.096911783,0.18871217,0.174732112,0.045328283,0.121216139,0.16854452,0.036662383,0.248809524,0.577284946,0.237743865,0.143007085,0.330912462,0.240233668,0.096805112,0.19581444,0.396079882,0.12174751,0
0.308229772,0.378838174,0.292002147,0.189177605,0.398393067,0.205944798,0.065433301,0.093099843,0.415329768,0.227334852,0.093011436,0.204384724,0.083093026,0.071484231,0.19419654,0.136421247,0.038611111,0.189372987,0.183952543,0.042777386,0.230952381,0.469422043,0.209122925,0.129395172,0.45298617,0.269872999,0.100239617,0.289919777,0.435650888,0.183852661,0
0.507707078,0.356016598,0.481634844,0.37214037,0.399295838,0.223614821,0.142697176,0.252744381,0.258467023,0.092938497,0.192630241,0.238419378,0.169496956,0.183037362,0.276412225,0.151687982,0.046262626,0.195681,0.14254348,0.038217045,0.404761905,0.451276882,0.373357929,0.270204671,0.483890906,0.242301528,0.132827476,0.318207185,0.306213018,0.101509798,0
0.342364926,0.300414938,0.319684073,0.219073132,0.241401101,0.128689816,0.053091529,0.076999477,0.350564468,0.117539863,0.039728928,0.05573727,0.029798142,0.043869363,0.133669043,0.098398433,0.036641414,0.103883311,0.06492556,0.040739052,0.26984127,0.325268817,0.242327687,0.156881396,0.387313606,0.241784563,0.108945687,0.24370422,0.43454142,0.22068744,0
0.278894874,0.344813278,0.264703627,0.168711492,0.358219735,0.179337032,0.10691334,0.105959226,0.377302436,0.166514806,0.119610335,0.092468175,0.11929937,0.080438557,0.205414568,0.111648807,0.050505051,0.134248911,0.189537952,0.036800575,0.252380952,0.403897849,0.24283079,0.144122278,0.507069458,0.326911478,0.192731629,0.307952564,0.610946746,0.208694721,0
0.437836685,0.145228216,0.413005138,0.304473614,0.243748307,0.171084172,0.082594937,0.138891793,0.39275104,0.081776765,0.056586192,0.011558522,0.062052761,0.074628498,0.164481228,0.120962476,0.039166667,0.173422997,0.133491266,0.030132803,0.328174603,0.124663978,0.302364582,0.207917869,0.320095805,0.252296187,0.108785942,0.285245902,0.340606509,0.133311918,0
0.357832418,0.263900415,0.337780845,0.23337798,0.274352261,0.151907404,0.062220058,0.106168322,0.482471777,0.110250569,0.049978823,0.032355021,0.065684076,0.049200946,0.125492347,0.130756232,0.029520202,0.120003789,0.190500953,0.0442975,0.274206349,0.275201613,0.272513835,0.159210181,0.303870818,0.314159673,0.107507987,0.24370422,0.649778107,0.233429703,0
0.490106139,0.263900415,0.479334407,0.345566568,0.416809605,0.426066708,0.161903603,0.282122321,0.55258467,0.31594533,0.053367217,0.028465347,0.063227598,0.055421127,0.13945256,0.152360103,0.049267677,0.22655806,0.188767551,0.096775977,0.358730159,0.239247312,0.350438817,0.22182498,0.404311211,0.392393721,0.16884984,0.436344611,0.586908284,0.368240711,0
0.191423543,0.436099585,0.202131738,0.104366461,0.343955945,0.502088898,0.555014606,0.310559331,0.670231729,0.743735763,0,0.192450495,0.17152622,0.002911865,0.338335743,0.712236433,0.387626263,0.552945634,0.127713257,0.39057253,0.115873016,0.362903226,0.145899715,0.05467725,0.333230318,0.576605607,0.481629393,0.510987095,0.381286982,0.693757362,0
0.345565097,0.767634855,0.322828004,0.224270024,0.203484698,0.095472913,0.03093963,0.058389963,0.21449792,0.13166287,0.048623465,0.174549151,0.06867457,0.055421127,0.160991175,0.093885624,0.018959596,0.098105702,0.094008205,0.027265315,0.268253968,0.793346774,0.261054279,0.16249016,0.306188673,0.204046113,0.063370607,0.201639344,0.417159763,0.164899882,0
0.356232332,0.225726141,0.341078138,0.234181623,0.271282838,0.192110129,0.103432327,0.129168845,0.434937611,0.162186788,0.024311732,0.04011227,0.036740361,0.031087233,0.174452809,0.264892269,0.061691919,0.158287554,0.166425916,0.137266282,0.262301587,0.256048387,0.265805802,0.15474941,0.435215947,0.487859937,0.205191693,0.367631671,0.673446746,0.44083949,0
0.228758867,0.134854772,0.22521279,0.130083043,0.641599711,0.314088076,0.192307692,0.29012023,0.569221628,0.393849658,0.12257518,0.138260255,0.11235715,0.063145087,0.245400608,0.148999501,0.053055556,0.220496306,0.222280002,0.097639678,0.19484127,0.285954301,0.192967746,0.095414589,0.694043112,0.371542796,0.179472843,0.459713987,0.657174556,0.395545562,0
0.216491546,0.21659751,0.206119163,0.122796678,0.245914959,0.176049586,0.086319377,0.1084161,0.560308972,0.241685649,0.044642101,0.148249646,0.055964968,0.033342903,0.178640874,0.161097669,0.043510101,0.131843152,0.178367135,0.036144162,0.165079365,0.296034946,0.163899603,0.08590265,0.296144634,0.294515001,0.124041534,0.235577258,0.605029586,0.189099475,0
0.270361086,0.539834025,0.268077601,0.163032414,0.150943396,0.301075269,0.19335443,0.15567172,0.08496732,0.335763098,0.00669208,0.237314356,0.109046246,0.018776743,0.165976966,0.416215386,0.108712121,0.315779504,0.29200131,0.223290908,0.184126984,0.560819892,0.206551512,0.099448964,0.129954416,0.506815323,0.232587859,0.380885943,0.231139053,0.409893993,0
0.288495386,0.322406639,0.282570355,0.171122422,0.465559267,0.377782344,0.143427459,0.150548876,0.42721331,0.319589977,0.126471834,0.113330976,0.14525259,0.084744836,0.249389241,0.334120674,0.120126263,0.199090737,0.170277922,0.206915136,0.248015873,0.373319892,0.250545028,0.136217528,0.552653944,0.572125243,0.256070288,0.341960237,0.463387574,0.605953528,0
0.335964585,0.166390041,0.322061192,0.213394053,0.279859168,0.227278953,0.123588121,0.149712493,0.330956625,0.093166287,0.060821686,0.037703324,0.089180818,0.057813504,0.127536521,0.177420594,0.071414141,0.160409168,0.09766761,0.059360447,0.250396825,0.179771505,0.258147465,0.14382708,0.351000541,0.415657149,0.228913738,0.319951168,0.432692308,0.192633044,0
0.278894874,0.181742739,0.268307645,0.170640236,0.256838494,0.201527293,0.166480039,0.132462101,0.34818776,0.220728929,0.131385006,0.104026697,0.143116522,0.089939712,0.13421748,0.268924991,0.10969697,0.20591021,0.186263747,0.128767464,0.206349206,0.244287634,0.20817262,0.113060876,0.242833964,0.371887439,0.245686901,0.31880014,0.410872781,0.353678124,0
0.367966292,0.267634855,0.341844951,0.242753817,0.159158617,0.099068557,0.049780915,0.04446942,0.325014854,0.065831435,0.120796273,0.05781471,0.101676813,0.111539461,0.100463679,0.114241272,0.05020202,0.132903959,0.133491266,0.037146055,0.300793651,0.267137097,0.275308849,0.183711624,0.105616936,0.165446055,0.087140575,0.158249041,0.360946746,0.117999786,0
0.228758867,0.240248963,0.226899778,0.133136887,0.280039722,0.315115403,0.245131451,0.144119185,0.445632799,0.470842825,0.185514612,0.156205799,0.193527715,0.110514156,0.432118462,0.618715674,0.239191919,0.387762834,0.051058339,0.395063776,0.163095238,0.23219086,0.163899603,0.086853844,0.301552963,0.437025038,0.24129393,0.28852459,0.218565089,0.525645144,0
